,Unnamed: 0.1,Unnamed: 0,aff_city,aff_city_id,aff_country,aff_country_code,aff_id,aff_name,aff_raw_affiliation,aff_state,aff_state_code,pub_id,researcher_id,first_name,last_name,year,gender,gender_ints,income_class,income_class_num,isMinority_2020,isMinority_2022,Type2020,Type2022,MSI Type2020,MSI Type2022,full_name
55,5174,5174,Tempe,5317058.0,United States,US,grid.215654.1,Arizona State University,"Department of Radiology, (J W Gichoya MD, A R Bhimireddy MS, H Trivedi MD), and Department of Computer Science, (Z Zaiman), Emory University, Atlanta, GA, USA; School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, AZ, USA, (I Banerjee PhD, R Correa BS);, School of Informatics and Computing, Indiana University–Purdue University, Indianapolis, IN, USA, (J L Burns MS, S Purkayastha PhD);, Institute for Medical Engineering and Science, (L A Celi MD, M Ghassemi PhD), and Department of Electrical Engineering and Computer Science, (M Ghassemi), Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Medicine, Beth Israel Deaconess Medical Center, Boston, MA, USA, (L A Celi);, Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan, (L-C Chen BS, P-C Kuo PhD, R Wang BS);, Department of Computer Science, University of Toronto, Toronto, ON, Canada, (N Dullerud MS, L Seyyed-Kalantari PhD, H Zhang MS);, Stanford University School of Medicine, Palo Alto, CA, USA, (S-C Huang, M P Lungren MD);, Australian Institute for Machine Learning, (L Oakden-Rayner MD, L J Palmer PhD), and School of Public Health, (L J Palmer), University of Adelaide, Adelaide, SA, Australia; Florida State University College of Medicine, Tallahassee, FL, USA, (B J Price MD);, Dupage Medical Group, Hinsdale, IL, USA, (A T Pyrros MD);, Department of Computer Science, Georgia Institute of Technology, Atlanta, GA, USA, (C Okechukwu MS);, Lunenfeld-Tanenbaum Research Institute, Sinai Health, Toronto, ON, Canada, (L Seyyed-Kalantari);, Vector Institute for Artificial Intelligence, Toronto, ON, Canada, (L Seyyed-Kalantari)",Arizona,US-AZ,pub.1147806988,ur.012623470414.37,Lauren,Oakden-Rayner,2022,female,1.0,High income,4.0,Arizona State University,Not Minority,Pub 4yr,Not Minority,HSI,Not Minority,Lauren Oakden-Rayner
56,5182,5182,Tempe,5317058.0,United States,US,grid.215654.1,Arizona State University,"Department of Radiology, (J W Gichoya MD, A R Bhimireddy MS, H Trivedi MD), and Department of Computer Science, (Z Zaiman), Emory University, Atlanta, GA, USA; School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, AZ, USA, (I Banerjee PhD, R Correa BS);, School of Informatics and Computing, Indiana University–Purdue University, Indianapolis, IN, USA, (J L Burns MS, S Purkayastha PhD);, Institute for Medical Engineering and Science, (L A Celi MD, M Ghassemi PhD), and Department of Electrical Engineering and Computer Science, (M Ghassemi), Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Medicine, Beth Israel Deaconess Medical Center, Boston, MA, USA, (L A Celi);, Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan, (L-C Chen BS, P-C Kuo PhD, R Wang BS);, Department of Computer Science, University of Toronto, Toronto, ON, Canada, (N Dullerud MS, L Seyyed-Kalantari PhD, H Zhang MS);, Stanford University School of Medicine, Palo Alto, CA, USA, (S-C Huang, M P Lungren MD);, Australian Institute for Machine Learning, (L Oakden-Rayner MD, L J Palmer PhD), and School of Public Health, (L J Palmer), University of Adelaide, Adelaide, SA, Australia; Florida State University College of Medicine, Tallahassee, FL, USA, (B J Price MD);, Dupage Medical Group, Hinsdale, IL, USA, (A T Pyrros MD);, Department of Computer Science, Georgia Institute of Technology, Atlanta, GA, USA, (C Okechukwu MS);, Lunenfeld-Tanenbaum Research Institute, Sinai Health, Toronto, ON, Canada, (L Seyyed-Kalantari);, Vector Institute for Artificial Intelligence, Toronto, ON, Canada, (L Seyyed-Kalantari)",Arizona,US-AZ,pub.1147806988,ur.011511165241.73,Chima,Okechukwu,2022,male,0.0,High income,4.0,Arizona State University,Not Minority,Pub 4yr,Not Minority,HSI,Not Minority,Chima Okechukwu
57,5190,5190,Tempe,5317058.0,United States,US,grid.215654.1,Arizona State University,"Department of Radiology, (J W Gichoya MD, A R Bhimireddy MS, H Trivedi MD), and Department of Computer Science, (Z Zaiman), Emory University, Atlanta, GA, USA; School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, AZ, USA, (I Banerjee PhD, R Correa BS);, School of Informatics and Computing, Indiana University–Purdue University, Indianapolis, IN, USA, (J L Burns MS, S Purkayastha PhD);, Institute for Medical Engineering and Science, (L A Celi MD, M Ghassemi PhD), and Department of Electrical Engineering and Computer Science, (M Ghassemi), Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Medicine, Beth Israel Deaconess Medical Center, Boston, MA, USA, (L A Celi);, Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan, (L-C Chen BS, P-C Kuo PhD, R Wang BS);, Department of Computer Science, University of Toronto, Toronto, ON, Canada, (N Dullerud MS, L Seyyed-Kalantari PhD, H Zhang MS);, Stanford University School of Medicine, Palo Alto, CA, USA, (S-C Huang, M P Lungren MD);, Australian Institute for Machine Learning, (L Oakden-Rayner MD, L J Palmer PhD), and School of Public Health, (L J Palmer), University of Adelaide, Adelaide, SA, Australia; Florida State University College of Medicine, Tallahassee, FL, USA, (B J Price MD);, Dupage Medical Group, Hinsdale, IL, USA, (A T Pyrros MD);, Department of Computer Science, Georgia Institute of Technology, Atlanta, GA, USA, (C Okechukwu MS);, Lunenfeld-Tanenbaum Research Institute, Sinai Health, Toronto, ON, Canada, (L Seyyed-Kalantari);, Vector Institute for Artificial Intelligence, Toronto, ON, Canada, (L Seyyed-Kalantari)",Arizona,US-AZ,pub.1147806988,ur.010151742015.33,Laleh,Seyyed-Kalantari,2022,female,1.0,High income,4.0,Arizona State University,Not Minority,Pub 4yr,Not Minority,HSI,Not Minority,Laleh Seyyed-Kalantari
58,5198,5198,Tempe,5317058.0,United States,US,grid.215654.1,Arizona State University,"Department of Radiology, (J W Gichoya MD, A R Bhimireddy MS, H Trivedi MD), and Department of Computer Science, (Z Zaiman), Emory University, Atlanta, GA, USA; School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, AZ, USA, (I Banerjee PhD, R Correa BS);, School of Informatics and Computing, Indiana University–Purdue University, Indianapolis, IN, USA, (J L Burns MS, S Purkayastha PhD);, Institute for Medical Engineering and Science, (L A Celi MD, M Ghassemi PhD), and Department of Electrical Engineering and Computer Science, (M Ghassemi), Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Medicine, Beth Israel Deaconess Medical Center, Boston, MA, USA, (L A Celi);, Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan, (L-C Chen BS, P-C Kuo PhD, R Wang BS);, Department of Computer Science, University of Toronto, Toronto, ON, Canada, (N Dullerud MS, L Seyyed-Kalantari PhD, H Zhang MS);, Stanford University School of Medicine, Palo Alto, CA, USA, (S-C Huang, M P Lungren MD);, Australian Institute for Machine Learning, (L Oakden-Rayner MD, L J Palmer PhD), and School of Public Health, (L J Palmer), University of Adelaide, Adelaide, SA, Australia; Florida State University College of Medicine, Tallahassee, FL, USA, (B J Price MD);, Dupage Medical Group, Hinsdale, IL, USA, (A T Pyrros MD);, Department of Computer Science, Georgia Institute of Technology, Atlanta, GA, USA, (C Okechukwu MS);, Lunenfeld-Tanenbaum Research Institute, Sinai Health, Toronto, ON, Canada, (L Seyyed-Kalantari);, Vector Institute for Artificial Intelligence, Toronto, ON, Canada, (L Seyyed-Kalantari)",Arizona,US-AZ,pub.1147806988,ur.01025014627.41,Hari,Trivedi,2022,male,0.0,High income,4.0,Arizona State University,Not Minority,Pub 4yr,Not Minority,HSI,Not Minority,Hari Trivedi
59,5206,5206,Tempe,5317058.0,United States,US,grid.215654.1,Arizona State University,"Department of Radiology, (J W Gichoya MD, A R Bhimireddy MS, H Trivedi MD), and Department of Computer Science, (Z Zaiman), Emory University, Atlanta, GA, USA; School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, AZ, USA, (I Banerjee PhD, R Correa BS);, School of Informatics and Computing, Indiana University–Purdue University, Indianapolis, IN, USA, (J L Burns MS, S Purkayastha PhD);, Institute for Medical Engineering and Science, (L A Celi MD, M Ghassemi PhD), and Department of Electrical Engineering and Computer Science, (M Ghassemi), Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Medicine, Beth Israel Deaconess Medical Center, Boston, MA, USA, (L A Celi);, Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan, (L-C Chen BS, P-C Kuo PhD, R Wang BS);, Department of Computer Science, University of Toronto, Toronto, ON, Canada, (N Dullerud MS, L Seyyed-Kalantari PhD, H Zhang MS);, Stanford University School of Medicine, Palo Alto, CA, USA, (S-C Huang, M P Lungren MD);, Australian Institute for Machine Learning, (L Oakden-Rayner MD, L J Palmer PhD), and School of Public Health, (L J Palmer), University of Adelaide, Adelaide, SA, Australia; Florida State University College of Medicine, Tallahassee, FL, USA, (B J Price MD);, Dupage Medical Group, Hinsdale, IL, USA, (A T Pyrros MD);, Department of Computer Science, Georgia Institute of Technology, Atlanta, GA, USA, (C Okechukwu MS);, Lunenfeld-Tanenbaum Research Institute, Sinai Health, Toronto, ON, Canada, (L Seyyed-Kalantari);, Vector Institute for Artificial Intelligence, Toronto, ON, Canada, (L Seyyed-Kalantari)",Arizona,US-AZ,pub.1147806988,ur.013701506641.64,Ryan,Wang,2022,male,0.0,High income,4.0,Arizona State University,Not Minority,Pub 4yr,Not Minority,HSI,Not Minority,Ryan Wang
60,5214,5214,Tempe,5317058.0,United States,US,grid.215654.1,Arizona State University,"Department of Radiology, (J W Gichoya MD, A R Bhimireddy MS, H Trivedi MD), and Department of Computer Science, (Z Zaiman), Emory University, Atlanta, GA, USA; School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, AZ, USA, (I Banerjee PhD, R Correa BS);, School of Informatics and Computing, Indiana University–Purdue University, Indianapolis, IN, USA, (J L Burns MS, S Purkayastha PhD);, Institute for Medical Engineering and Science, (L A Celi MD, M Ghassemi PhD), and Department of Electrical Engineering and Computer Science, (M Ghassemi), Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Medicine, Beth Israel Deaconess Medical Center, Boston, MA, USA, (L A Celi);, Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan, (L-C Chen BS, P-C Kuo PhD, R Wang BS);, Department of Computer Science, University of Toronto, Toronto, ON, Canada, (N Dullerud MS, L Seyyed-Kalantari PhD, H Zhang MS);, Stanford University School of Medicine, Palo Alto, CA, USA, (S-C Huang, M P Lungren MD);, Australian Institute for Machine Learning, (L Oakden-Rayner MD, L J Palmer PhD), and School of Public Health, (L J Palmer), University of Adelaide, Adelaide, SA, Australia; Florida State University College of Medicine, Tallahassee, FL, USA, (B J Price MD);, Dupage Medical Group, Hinsdale, IL, USA, (A T Pyrros MD);, Department of Computer Science, Georgia Institute of Technology, Atlanta, GA, USA, (C Okechukwu MS);, Lunenfeld-Tanenbaum Research Institute, Sinai Health, Toronto, ON, Canada, (L Seyyed-Kalantari);, Vector Institute for Artificial Intelligence, Toronto, ON, Canada, (L Seyyed-Kalantari)",Arizona,US-AZ,pub.1147806988,ur.014477067241.97,Zachary,Zaiman,2022,male,0.0,High income,4.0,Arizona State University,Not Minority,Pub 4yr,Not Minority,HSI,Not Minority,Zachary Zaiman
61,5222,5222,Tempe,5317058.0,United States,US,grid.215654.1,Arizona State University,"Department of Radiology, (J W Gichoya MD, A R Bhimireddy MS, H Trivedi MD), and Department of Computer Science, (Z Zaiman), Emory University, Atlanta, GA, USA; School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, AZ, USA, (I Banerjee PhD, R Correa BS);, School of Informatics and Computing, Indiana University–Purdue University, Indianapolis, IN, USA, (J L Burns MS, S Purkayastha PhD);, Institute for Medical Engineering and Science, (L A Celi MD, M Ghassemi PhD), and Department of Electrical Engineering and Computer Science, (M Ghassemi), Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Medicine, Beth Israel Deaconess Medical Center, Boston, MA, USA, (L A Celi);, Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan, (L-C Chen BS, P-C Kuo PhD, R Wang BS);, Department of Computer Science, University of Toronto, Toronto, ON, Canada, (N Dullerud MS, L Seyyed-Kalantari PhD, H Zhang MS);, Stanford University School of Medicine, Palo Alto, CA, USA, (S-C Huang, M P Lungren MD);, Australian Institute for Machine Learning, (L Oakden-Rayner MD, L J Palmer PhD), and School of Public Health, (L J Palmer), University of Adelaide, Adelaide, SA, Australia; Florida State University College of Medicine, Tallahassee, FL, USA, (B J Price MD);, Dupage Medical Group, Hinsdale, IL, USA, (A T Pyrros MD);, Department of Computer Science, Georgia Institute of Technology, Atlanta, GA, USA, (C Okechukwu MS);, Lunenfeld-Tanenbaum Research Institute, Sinai Health, Toronto, ON, Canada, (L Seyyed-Kalantari);, Vector Institute for Artificial Intelligence, Toronto, ON, Canada, (L Seyyed-Kalantari)",Arizona,US-AZ,pub.1147806988,ur.012621002757.35,Haoran,Zhang,2022,male,0.0,High income,4.0,Arizona State University,Not Minority,Pub 4yr,Not Minority,HSI,Not Minority,Haoran Zhang
62,5344,5344,Chicago,4887398.0,United States,US,grid.185648.6,University of Illinois at Chicago,"Department of Mechanical and Industrial Engineering, University of Illinois at Chicago, 842 W Taylor Street, MC 251, 60607, Chicago, IL, USA",Illinois,US-IL,pub.1147539646,ur.014717031613.37,M.,Pishgar,2022,,,High income,4.0,University of Illinois at Chicago,Not Minority,Pub 4yr,Not Minority,AANAPISI & HSI,Not Minority,M. Pishgar
63,5345,5345,Chicago,4887398.0,United States,US,grid.185648.6,University of Illinois at Chicago,"Department of Mechanical and Industrial Engineering, University of Illinois at Chicago, 842 W Taylor Street, MC 251, 60607, Chicago, IL, USA",Illinois,US-IL,pub.1147539646,ur.014332254203.03,J.,Theis,2022,,,High income,4.0,University of Illinois at Chicago,Not Minority,Pub 4yr,Not Minority,AANAPISI & HSI,Not Minority,J. Theis
64,5347,5347,Chicago,4887398.0,United States,US,grid.185648.6,University of Illinois at Chicago,"Department of Cardiology Medicine, University of Illinois at Chicago, Chicago, USA",Illinois,US-IL,pub.1147539646,ur.01204552530.47,A.,Ardati,2022,,,High income,4.0,University of Illinois at Chicago,Not Minority,Pub 4yr,Not Minority,AANAPISI & HSI,Not Minority,A. Ardati
65,5348,5348,Chicago,4887398.0,United States,US,grid.185648.6,University of Illinois at Chicago,"Department of Mechanical and Industrial Engineering, University of Illinois at Chicago, 842 W Taylor Street, MC 251, 60607, Chicago, IL, USA",Illinois,US-IL,pub.1147539646,ur.014502307225.16,H.,Anahideh,2022,,,High income,4.0,University of Illinois at Chicago,Not Minority,Pub 4yr,Not Minority,AANAPISI & HSI,Not Minority,H. Anahideh
66,5349,5349,Chicago,4887398.0,United States,US,grid.185648.6,University of Illinois at Chicago,"Department of Mechanical and Industrial Engineering, University of Illinois at Chicago, 842 W Taylor Street, MC 251, 60607, Chicago, IL, USA",Illinois,US-IL,pub.1147539646,ur.01330452214.54,H.,Darabi,2022,,,High income,4.0,University of Illinois at Chicago,Not Minority,Pub 4yr,Not Minority,AANAPISI & HSI,Not Minority,H. Darabi
67,5960,5960,Tucson,5318313.0,United States,US,grid.134563.6,University of Arizona,The Univ. of Arizona (United States),Arizona,US-AZ,pub.1146815686,ur.01343664401.00,Geoffrey D.,Rubin,2022,male,0.0,High income,4.0,University of Arizona (The),University of Arizona,Pub 4yr,Public 4yr,HSI,HSI,Geoffrey D. Rubin
71,7508,7508,Davis,5341704.0,United States,US,,"University of California, Davis¶","University of California, Davis¶",California,US-CA,pub.1144683806,ur.0753415431.30,Rachael,Callcut,2021,female,1.0,High income,4.0,"University of California, Davis",Not Minority,Pub 4yr,Not Minority,AANAPISI,Not Minority,Rachael Callcut
74,7637,7637,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Department of Biomedical Informatics and Medical Education (C.J., V.P., T.A.C., S.D.M.), School of Medicine, University of Washington, Seattle, Washington.",Washington,US-WA,pub.1143519239,ur.012061333211.97,Chethan,Jujjavarapu,2021,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Chethan Jujjavarapu
75,7638,7638,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Department of Biomedical Informatics and Medical Education (C.J., V.P., T.A.C., S.D.M.), School of Medicine, University of Washington, Seattle, Washington.",Washington,US-WA,pub.1143519239,ur.0711035761.42,Vikas,Pejaver,2021,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Vikas Pejaver
76,7639,7639,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Department of Biomedical Informatics and Medical Education (C.J., V.P., T.A.C., S.D.M.), School of Medicine, University of Washington, Seattle, Washington.",Washington,US-WA,pub.1143519239,ur.01146375716.13,Trevor A,Cohen,2021,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Trevor A Cohen
77,7640,7640,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Department of Biomedical Informatics and Medical Education (C.J., V.P., T.A.C., S.D.M.), School of Medicine, University of Washington, Seattle, Washington.",Washington,US-WA,pub.1143519239,ur.01227155553.59,Sean D,Mooney,2021,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Sean D Mooney
78,7641,7641,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Department of Biostatistics (P.J.H.), University of Washington, Seattle, Washington; Center for Biomedical Statistics (P.J.H.), University of Washington, Seattle, Washington.",Washington,US-WA,pub.1143519239,ur.0640165343.12,Patrick J,Heagerty,2021,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Patrick J Heagerty
79,7642,7642,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Department of Radiology (J.G.J.), University of Washington, 1959 NE Pacific Street, Seattle WA 98195; Department of Neurological Surgery (J.G.J.), University of Washington, Seattle, Washington; Department of Health Services (J.G.J.), University of Washington, Seattle Washington; Clinical Learning, Evidence And Research Center (J.G.J.), University of Washington, Seattle, Washington. Electronic address: jarvikj@uw.edu.",Washington,US-WA,pub.1143519239,ur.011643375437.77,Jeffrey G,Jarvik,2021,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Jeffrey G Jarvik
83,8365,8365,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"M. S. Data Science George, Washington University, Washington, D. C., USA",Washington,US-WA,pub.1144117840,,Matthew,Wilchek,2021,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Matthew Wilchek
84,9097,9097,Minneapolis,5037649.0,United States,US,grid.17635.36,University of Minnesota,"College of Pharmacy, University of Minnesota, Minneapolis, Minnesota, USA",Minnesota,US-MN,pub.1138666651,ur.014421724057.23,Serguei Vs,Pakhomov,2021,male,0.0,High income,4.0,University of Minnesota - Twin Cities,University of Minnesota-Morris,Pub 4yr,Public 4yr,AANAPISI,NASNTI,Serguei Vs Pakhomov
89,9623,9623,Minneapolis,5037649.0,United States,US,grid.17635.36,University of Minnesota,"Institute for Health Informatics, University of Minnesota, Minneapolis, MN",Minnesota,US-MN,pub.1138614749,ur.0710770014.21,Genevieve B.,Melton,2021,female,1.0,High income,4.0,University of Minnesota - Twin Cities,University of Minnesota-Morris,Pub 4yr,Public 4yr,AANAPISI,NASNTI,Genevieve B. Melton
91,9625,9625,Minneapolis,5037649.0,United States,US,grid.17635.36,University of Minnesota,"Department of Medicine, University of Minnesota, Division of Pulmonary and Critical Care, Minneapolis, MN",Minnesota,US-MN,pub.1138614749,ur.01322143060.24,Nicholas,Ingraham,2021,male,0.0,High income,4.0,University of Minnesota - Twin Cities,University of Minnesota-Morris,Pub 4yr,Public 4yr,AANAPISI,NASNTI,Nicholas Ingraham
96,9635,9635,Minneapolis,5037649.0,United States,US,grid.17635.36,University of Minnesota,"Institute for Health Informatics, University of Minnesota, Minneapolis, MN",Minnesota,US-MN,pub.1138614749,ur.01045103044.18,Christopher,Tignanelli,2021,male,0.0,High income,4.0,University of Minnesota - Twin Cities,University of Minnesota-Morris,Pub 4yr,Public 4yr,AANAPISI,NASNTI,Christopher Tignanelli
98,9736,9736,Irvine,5359777.0,United States,US,grid.266093.8,"University of California, Irvine","University of California, 92697, Irvine, CA, USA",California,US-CA,pub.1138277454,ur.011112406051.47,Jake Y.,Akers,2021,male,0.0,High income,4.0,"University of California, Irvine",Not Minority,Pub 4yr,Not Minority,AANAPISI & HSI,Not Minority,Jake Y. Akers
99,9737,9737,Irvine,5359777.0,United States,US,grid.266093.8,"University of California, Irvine","University of California, 92697, Irvine, CA, USA",California,US-CA,pub.1138277454,ur.015473251051.36,Peter D.,Chang,2021,male,0.0,High income,4.0,"University of California, Irvine",Not Minority,Pub 4yr,Not Minority,AANAPISI & HSI,Not Minority,Peter D. Chang
101,9945,9945,Northridge,5377985.0,United States,US,grid.253563.4,"California State University, Northridge","California State University, 18111 Nordhoff St, Northridge, CA 91330, USA",California,US-CA,pub.1133603481,ur.07657000003.55,Akash,Gupta,2021,male,0.0,High income,4.0,"California State University, Northridge",Not Minority,Pub 4yr,Not Minority,HSI,Not Minority,Akash Gupta
102,10368,10368,Tucson,5318313.0,United States,US,grid.134563.6,University of Arizona,"Department of Medical Imaging, University of Arizona College of Medicine, Tucson, AZ, USA",Arizona,US-AZ,pub.1136530635,ur.011516636017.25,Carl,Sabottke,2021,male,0.0,High income,4.0,University of Arizona (The),University of Arizona,Pub 4yr,Public 4yr,HSI,HSI,Carl Sabottke
103,10393,10393,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Department of Radiology, University of Washington, Seattle, Washington. Electronic address: mrich@uw.edu.",Washington,US-WA,pub.1136299647,ur.01231504050.97,Michael L,Richardson,2021,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Michael L Richardson
104,10579,10579,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Industrial and Systems Engineering, University of Washington, Seattle, United States. Electronic address: ahamza@uw.edu.",Washington,US-WA,pub.1135447359,ur.011200640773.70,Ameer Hamza,Shakur,2021,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Ameer Hamza Shakur
105,10580,10580,Seattle,5809844.0,United States,US,grid.34477.33,University of Washington,"Industrial and Systems Engineering, University of Washington, Seattle, United States. Electronic address: shuaih@uw.edu.",Washington,US-WA,pub.1135447359,ur.01100536446.50,Shuai,Huang,2021,male,0.0,High income,4.0,University of Washington - Seattle,University of Washington-Tacoma Campus,Pub 4yr,Public 4yr,AANAPISI,AANAPISI,Shuai Huang
106,10701,10701,Riverside,5387877.0,United States,US,grid.266097.c,"University of California, Riverside","Department of Internal Medicine, University of California, Riverside, California CA, USA",California,US-CA,pub.1134962170,ur.011652047631.33,Matthew,Schrader,2021,male,0.0,High income,4.0,"University of California, Riverside",Not Minority,Pub 4yr,Not Minority,AANAPISI & HSI,Not Minority,Matthew Schrader
109,11028,11028,New York,5128581.0,United States,US,grid.253205.3,Borough of Manhattan Community College,"Dept. of Computer Info. Systems, BMCC, CUNY, New York, NY USA",New York,US-NY,pub.1135354412,ur.015024325203.78,Yan,Chen,2020,male,0.0,High income,4.0,CUNY Borough of Manhattan Community College,CUNY Borough of Manhattan Community College,Pub 2yr,Public 2yr,HSI,HSI,Yan Chen
110,11057,11057,Chicago,4887398.0,United States,US,grid.185648.6,University of Illinois at Chicago,"University of California San Francisco (UCSF), Radiology and Biomedical Imaging, 505 Parnassus Ave, San Francisco, CA 94143, USA; University of Illinois College of Medicine, 1853 W Polk St, Chicago, IL 60612, USA.",Illinois,US-IL,pub.1133491420,ur.014104004451.62,Timothy L,Chen,2020,male,0.0,High income,4.0,University of Illinois at Chicago,Not Minority,Pub 4yr,Not Minority,AANAPISI & HSI,Not Minority,Timothy L Chen
111,11117,11117,Orlando,4167147.0,United States,US,grid.170430.1,University of Central Florida,"College of Medicine, University of Central Florida, Orlando, FL, United States",Florida,US-FL,pub.1130886375,ur.010532466111.47,Rumi Ahmed,Khan,2020,female,1.0,High income,4.0,University of Central Florida,University of Central Florida,Pub 4yr,Public 4yr,HSI,HSI,Rumi Ahmed Khan
112,11275,11275,Minneapolis,5037649.0,United States,US,grid.17635.36,University of Minnesota,"Institute for Health Informatics, University of Minnesota, Minneapolis, Minnesota, USA",Minnesota,US-MN,pub.1130244157,ur.07756400317.54,Yadan,Fan,2020,male,0.0,High income,4.0,University of Minnesota - Twin Cities,University of Minnesota-Morris,Pub 4yr,Public 4yr,AANAPISI,NASNTI,Yadan Fan
113,11276,11276,Minneapolis,5037649.0,United States,US,grid.17635.36,University of Minnesota,"Institute for Health Informatics, University of Minnesota, Minneapolis, Minnesota, USA",Minnesota,US-MN,pub.1130244157,ur.011736342677.50,Sicheng,Zhou,2020,male,0.0,High income,4.0,University of Minnesota - Twin Cities,University of Minnesota-Morris,Pub 4yr,Public 4yr,AANAPISI,NASNTI,Sicheng Zhou
114,11277,11277,Minneapolis,5037649.0,United States,US,grid.17635.36,University of Minnesota,"College of Pharmacy, University of Minnesota, Minneapolis, Minnesota, USA",Minnesota,US-MN,pub.1130244157,,Yifan,Li,2020,male,0.0,High income,4.0,University of Minnesota - Twin Cities,University of Minnesota-Morris,Pub 4yr,Public 4yr,AANAPISI,NASNTI,Yifan Li
115,11278,11278,Minneapolis,5037649.0,United States,US,grid.17635.36,University of Minnesota,"Institute for Health Informatics, University of Minnesota, Minneapolis, Minnesota, USA",Minnesota,US-MN,pub.1130244157,ur.01115323530.34,Rui,Zhang,2020,male,0.0,High income,4.0,University of Minnesota - Twin Cities,University of Minnesota-Morris,Pub 4yr,Public 4yr,AANAPISI,NASNTI,Rui Zhang
117,11287,11287,Arlington,4671240.0,United States,US,grid.267315.4,The University of Texas at Arlington,"Department of Computer Science and Engineering, University of Texas at Arlington, Arlington, TX, 76019, USA",Texas,US-TX,pub.1128561446,ur.010767273541.54,Yingying,Zhu,2020,female,1.0,High income,4.0,University of Texas at Arlington,The University of Texas at Arlington,Pub 4yr,Public 4yr,HSI,AANAPISI,Yingying Zhu
118,11701,11701,Minneapolis,5037649.0,United States,US,grid.17635.36,University of Minnesota,"From the Department of Neurology (R.R., C.S.), University of Minnesota, Minneapolis; and Division of Neuroradiology (J.C.), Midwest Radiology PA, St. Paul, MN. rahulrahangdale19@gmail.com.",Minnesota,US-MN,pub.1129873303,ur.013266367146.00,Rahul,Rahangdale,2020,male,0.0,High income,4.0,University of Minnesota - Twin Cities,University of Minnesota-Morris,Pub 4yr,Public 4yr,AANAPISI,NASNTI,Rahul Rahangdale
119,11702,11702,Minneapolis,5037649.0,United States,US,grid.17635.36,University of Minnesota,"From the Department of Neurology (R.R., C.S.), University of Minnesota, Minneapolis; and Division of Neuroradiology (J.C.), Midwest Radiology PA, St. Paul, MN.",Minnesota,US-MN,pub.1129873303,,John,Coburn,2020,male,0.0,High income,4.0,University of Minnesota - Twin Cities,University of Minnesota-Morris,Pub 4yr,Public 4yr,AANAPISI,NASNTI,John Coburn
