,Unnamed: 0,aff_city,aff_city_id,aff_country,aff_country_code,aff_id,aff_name,aff_raw_affiliation,aff_state,aff_state_code,pub_id,researcher_id,first_name,last_name,year,gender,gender_ints,income_class,income_class_num,isMinority_2020,isMinority_2022,Type2020,Type2022,MSI Type2020,MSI Type2022
5199,5199,Boston,4930956.0,United States,US,grid.239395.7,Beth Israel Deaconess Medical Center,"Department of Radiology, (J W Gichoya MD, A R Bhimireddy MS, H Trivedi MD), and Department of Computer Science, (Z Zaiman), Emory University, Atlanta, GA, USA; School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, AZ, USA, (I Banerjee PhD, R Correa BS);, School of Informatics and Computing, Indiana University–Purdue University, Indianapolis, IN, USA, (J L Burns MS, S Purkayastha PhD);, Institute for Medical Engineering and Science, (L A Celi MD, M Ghassemi PhD), and Department of Electrical Engineering and Computer Science, (M Ghassemi), Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Medicine, Beth Israel Deaconess Medical Center, Boston, MA, USA, (L A Celi);, Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan, (L-C Chen BS, P-C Kuo PhD, R Wang BS);, Department of Computer Science, University of Toronto, Toronto, ON, Canada, (N Dullerud MS, L Seyyed-Kalantari PhD, H Zhang MS);, Stanford University School of Medicine, Palo Alto, CA, USA, (S-C Huang, M P Lungren MD);, Australian Institute for Machine Learning, (L Oakden-Rayner MD, L J Palmer PhD), and School of Public Health, (L J Palmer), University of Adelaide, Adelaide, SA, Australia; Florida State University College of Medicine, Tallahassee, FL, USA, (B J Price MD);, Dupage Medical Group, Hinsdale, IL, USA, (A T Pyrros MD);, Department of Computer Science, Georgia Institute of Technology, Atlanta, GA, USA, (C Okechukwu MS);, Lunenfeld-Tanenbaum Research Institute, Sinai Health, Toronto, ON, Canada, (L Seyyed-Kalantari);, Vector Institute for Artificial Intelligence, Toronto, ON, Canada, (L Seyyed-Kalantari)",Massachusetts,US-MA,pub.1147806988,ur.01025014627.41,Hari,Trivedi,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
5200,5200,Stanford,5398563.0,United States,US,grid.168010.e,Stanford University,"Department of Radiology, (J W Gichoya MD, A R Bhimireddy MS, H Trivedi MD), and Department of Computer Science, (Z Zaiman), Emory University, Atlanta, GA, USA; School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, AZ, USA, (I Banerjee PhD, R Correa BS);, School of Informatics and Computing, Indiana University–Purdue University, Indianapolis, IN, USA, (J L Burns MS, S Purkayastha PhD);, Institute for Medical Engineering and Science, (L A Celi MD, M Ghassemi PhD), and Department of Electrical Engineering and Computer Science, (M Ghassemi), Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Medicine, Beth Israel Deaconess Medical Center, Boston, MA, USA, (L A Celi);, Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan, (L-C Chen BS, P-C Kuo PhD, R Wang BS);, Department of Computer Science, University of Toronto, Toronto, ON, Canada, (N Dullerud MS, L Seyyed-Kalantari PhD, H Zhang MS);, Stanford University School of Medicine, Palo Alto, CA, USA, (S-C Huang, M P Lungren MD);, Australian Institute for Machine Learning, (L Oakden-Rayner MD, L J Palmer PhD), and School of Public Health, (L J Palmer), University of Adelaide, Adelaide, SA, Australia; Florida State University College of Medicine, Tallahassee, FL, USA, (B J Price MD);, Dupage Medical Group, Hinsdale, IL, USA, (A T Pyrros MD);, Department of Computer Science, Georgia Institute of Technology, Atlanta, GA, USA, (C Okechukwu MS);, Lunenfeld-Tanenbaum Research Institute, Sinai Health, Toronto, ON, Canada, (L Seyyed-Kalantari);, Vector Institute for Artificial Intelligence, Toronto, ON, Canada, (L Seyyed-Kalantari)",California,US-CA,pub.1147806988,ur.01025014627.41,Hari,Trivedi,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
5202,5202,Tallahassee,4174715.0,United States,US,grid.255986.5,Florida State University,"Department of Radiology, (J W Gichoya MD, A R Bhimireddy MS, H Trivedi MD), and Department of Computer Science, (Z Zaiman), Emory University, Atlanta, GA, USA; School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, AZ, USA, (I Banerjee PhD, R Correa BS);, School of Informatics and Computing, Indiana University–Purdue University, Indianapolis, IN, USA, (J L Burns MS, S Purkayastha PhD);, Institute for Medical Engineering and Science, (L A Celi MD, M Ghassemi PhD), and Department of Electrical Engineering and Computer Science, (M Ghassemi), Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Medicine, Beth Israel Deaconess Medical Center, Boston, MA, USA, (L A Celi);, Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan, (L-C Chen BS, P-C Kuo PhD, R Wang BS);, Department of Computer Science, University of Toronto, Toronto, ON, Canada, (N Dullerud MS, L Seyyed-Kalantari PhD, H Zhang MS);, Stanford University School of Medicine, Palo Alto, CA, USA, (S-C Huang, M P Lungren MD);, Australian Institute for Machine Learning, (L Oakden-Rayner MD, L J Palmer PhD), and School of Public Health, (L J Palmer), University of Adelaide, Adelaide, SA, Australia; Florida State University College of Medicine, Tallahassee, FL, USA, (B J Price MD);, Dupage Medical Group, Hinsdale, IL, USA, (A T Pyrros MD);, Department of Computer Science, Georgia Institute of Technology, Atlanta, GA, USA, (C Okechukwu MS);, Lunenfeld-Tanenbaum Research Institute, Sinai Health, Toronto, ON, Canada, (L Seyyed-Kalantari);, Vector Institute for Artificial Intelligence, Toronto, ON, Canada, (L Seyyed-Kalantari)",Florida,US-FL,pub.1147806988,ur.01025014627.41,Hari,Trivedi,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
5203,5203,Downers Grove,4890119.0,United States,US,grid.488771.5,DuPage Medical Group,"Department of Radiology, (J W Gichoya MD, A R Bhimireddy MS, H Trivedi MD), and Department of Computer Science, (Z Zaiman), Emory University, Atlanta, GA, USA; School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, AZ, USA, (I Banerjee PhD, R Correa BS);, School of Informatics and Computing, Indiana University–Purdue University, Indianapolis, IN, USA, (J L Burns MS, S Purkayastha PhD);, Institute for Medical Engineering and Science, (L A Celi MD, M Ghassemi PhD), and Department of Electrical Engineering and Computer Science, (M Ghassemi), Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Medicine, Beth Israel Deaconess Medical Center, Boston, MA, USA, (L A Celi);, Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan, (L-C Chen BS, P-C Kuo PhD, R Wang BS);, Department of Computer Science, University of Toronto, Toronto, ON, Canada, (N Dullerud MS, L Seyyed-Kalantari PhD, H Zhang MS);, Stanford University School of Medicine, Palo Alto, CA, USA, (S-C Huang, M P Lungren MD);, Australian Institute for Machine Learning, (L Oakden-Rayner MD, L J Palmer PhD), and School of Public Health, (L J Palmer), University of Adelaide, Adelaide, SA, Australia; Florida State University College of Medicine, Tallahassee, FL, USA, (B J Price MD);, Dupage Medical Group, Hinsdale, IL, USA, (A T Pyrros MD);, Department of Computer Science, Georgia Institute of Technology, Atlanta, GA, USA, (C Okechukwu MS);, Lunenfeld-Tanenbaum Research Institute, Sinai Health, Toronto, ON, Canada, (L Seyyed-Kalantari);, Vector Institute for Artificial Intelligence, Toronto, ON, Canada, (L Seyyed-Kalantari)",Illinois,US-IL,pub.1147806988,ur.01025014627.41,Hari,Trivedi,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
5204,5204,Atlanta,4180439.0,United States,US,grid.213917.f,Georgia Institute of Technology,"Department of Radiology, (J W Gichoya MD, A R Bhimireddy MS, H Trivedi MD), and Department of Computer Science, (Z Zaiman), Emory University, Atlanta, GA, USA; School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, AZ, USA, (I Banerjee PhD, R Correa BS);, School of Informatics and Computing, Indiana University–Purdue University, Indianapolis, IN, USA, (J L Burns MS, S Purkayastha PhD);, Institute for Medical Engineering and Science, (L A Celi MD, M Ghassemi PhD), and Department of Electrical Engineering and Computer Science, (M Ghassemi), Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Medicine, Beth Israel Deaconess Medical Center, Boston, MA, USA, (L A Celi);, Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan, (L-C Chen BS, P-C Kuo PhD, R Wang BS);, Department of Computer Science, University of Toronto, Toronto, ON, Canada, (N Dullerud MS, L Seyyed-Kalantari PhD, H Zhang MS);, Stanford University School of Medicine, Palo Alto, CA, USA, (S-C Huang, M P Lungren MD);, Australian Institute for Machine Learning, (L Oakden-Rayner MD, L J Palmer PhD), and School of Public Health, (L J Palmer), University of Adelaide, Adelaide, SA, Australia; Florida State University College of Medicine, Tallahassee, FL, USA, (B J Price MD);, Dupage Medical Group, Hinsdale, IL, USA, (A T Pyrros MD);, Department of Computer Science, Georgia Institute of Technology, Atlanta, GA, USA, (C Okechukwu MS);, Lunenfeld-Tanenbaum Research Institute, Sinai Health, Toronto, ON, Canada, (L Seyyed-Kalantari);, Vector Institute for Artificial Intelligence, Toronto, ON, Canada, (L Seyyed-Kalantari)",Georgia,US-GA,pub.1147806988,ur.01025014627.41,Hari,Trivedi,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
5205,5205,Atlanta,4180439.0,United States,US,grid.189967.8,Emory University,"Department of Radiology, (J W Gichoya MD, A R Bhimireddy MS, H Trivedi MD), and Department of Computer Science, (Z Zaiman), Emory University, Atlanta, GA, USA; School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, AZ, USA, (I Banerjee PhD, R Correa BS);, School of Informatics and Computing, Indiana University–Purdue University, Indianapolis, IN, USA, (J L Burns MS, S Purkayastha PhD);, Institute for Medical Engineering and Science, (L A Celi MD, M Ghassemi PhD), and Department of Electrical Engineering and Computer Science, (M Ghassemi), Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Medicine, Beth Israel Deaconess Medical Center, Boston, MA, USA, (L A Celi);, Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan, (L-C Chen BS, P-C Kuo PhD, R Wang BS);, Department of Computer Science, University of Toronto, Toronto, ON, Canada, (N Dullerud MS, L Seyyed-Kalantari PhD, H Zhang MS);, Stanford University School of Medicine, Palo Alto, CA, USA, (S-C Huang, M P Lungren MD);, Australian Institute for Machine Learning, (L Oakden-Rayner MD, L J Palmer PhD), and School of Public Health, (L J Palmer), University of Adelaide, Adelaide, SA, Australia; Florida State University College of Medicine, Tallahassee, FL, USA, (B J Price MD);, Dupage Medical Group, Hinsdale, IL, USA, (A T Pyrros MD);, Department of Computer Science, Georgia Institute of Technology, Atlanta, GA, USA, (C Okechukwu MS);, Lunenfeld-Tanenbaum Research Institute, Sinai Health, Toronto, ON, Canada, (L Seyyed-Kalantari);, Vector Institute for Artificial Intelligence, Toronto, ON, Canada, (L Seyyed-Kalantari)",Georgia,US-GA,pub.1147806988,ur.013701506641.64,Ryan,Wang,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
5206,5206,Tempe,5317058.0,United States,US,grid.215654.1,Arizona State University,"Department of Radiology, (J W Gichoya MD, A R Bhimireddy MS, H Trivedi MD), and Department of Computer Science, (Z Zaiman), Emory University, Atlanta, GA, USA; School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, AZ, USA, (I Banerjee PhD, R Correa BS);, School of Informatics and Computing, Indiana University–Purdue University, Indianapolis, IN, USA, (J L Burns MS, S Purkayastha PhD);, Institute for Medical Engineering and Science, (L A Celi MD, M Ghassemi PhD), and Department of Electrical Engineering and Computer Science, (M Ghassemi), Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Medicine, Beth Israel Deaconess Medical Center, Boston, MA, USA, (L A Celi);, Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan, (L-C Chen BS, P-C Kuo PhD, R Wang BS);, Department of Computer Science, University of Toronto, Toronto, ON, Canada, (N Dullerud MS, L Seyyed-Kalantari PhD, H Zhang MS);, Stanford University School of Medicine, Palo Alto, CA, USA, (S-C Huang, M P Lungren MD);, Australian Institute for Machine Learning, (L Oakden-Rayner MD, L J Palmer PhD), and School of Public Health, (L J Palmer), University of Adelaide, Adelaide, SA, Australia; Florida State University College of Medicine, Tallahassee, FL, USA, (B J Price MD);, Dupage Medical Group, Hinsdale, IL, USA, (A T Pyrros MD);, Department of Computer Science, Georgia Institute of Technology, Atlanta, GA, USA, (C Okechukwu MS);, Lunenfeld-Tanenbaum Research Institute, Sinai Health, Toronto, ON, Canada, (L Seyyed-Kalantari);, Vector Institute for Artificial Intelligence, Toronto, ON, Canada, (L Seyyed-Kalantari)",Arizona,US-AZ,pub.1147806988,ur.013701506641.64,Ryan,Wang,2022,male,0.0,High income,4.0,Arizona State University,Not Minority,Pub 4yr,Not Minority,HSI,Not Minority
5207,5207,Boston,4930956.0,United States,US,grid.239395.7,Beth Israel Deaconess Medical Center,"Department of Radiology, (J W Gichoya MD, A R Bhimireddy MS, H Trivedi MD), and Department of Computer Science, (Z Zaiman), Emory University, Atlanta, GA, USA; School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, AZ, USA, (I Banerjee PhD, R Correa BS);, School of Informatics and Computing, Indiana University–Purdue University, Indianapolis, IN, USA, (J L Burns MS, S Purkayastha PhD);, Institute for Medical Engineering and Science, (L A Celi MD, M Ghassemi PhD), and Department of Electrical Engineering and Computer Science, (M Ghassemi), Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Medicine, Beth Israel Deaconess Medical Center, Boston, MA, USA, (L A Celi);, Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan, (L-C Chen BS, P-C Kuo PhD, R Wang BS);, Department of Computer Science, University of Toronto, Toronto, ON, Canada, (N Dullerud MS, L Seyyed-Kalantari PhD, H Zhang MS);, Stanford University School of Medicine, Palo Alto, CA, USA, (S-C Huang, M P Lungren MD);, Australian Institute for Machine Learning, (L Oakden-Rayner MD, L J Palmer PhD), and School of Public Health, (L J Palmer), University of Adelaide, Adelaide, SA, Australia; Florida State University College of Medicine, Tallahassee, FL, USA, (B J Price MD);, Dupage Medical Group, Hinsdale, IL, USA, (A T Pyrros MD);, Department of Computer Science, Georgia Institute of Technology, Atlanta, GA, USA, (C Okechukwu MS);, Lunenfeld-Tanenbaum Research Institute, Sinai Health, Toronto, ON, Canada, (L Seyyed-Kalantari);, Vector Institute for Artificial Intelligence, Toronto, ON, Canada, (L Seyyed-Kalantari)",Massachusetts,US-MA,pub.1147806988,ur.013701506641.64,Ryan,Wang,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
5208,5208,Stanford,5398563.0,United States,US,grid.168010.e,Stanford University,"Department of Radiology, (J W Gichoya MD, A R Bhimireddy MS, H Trivedi MD), and Department of Computer Science, (Z Zaiman), Emory University, Atlanta, GA, USA; School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, AZ, USA, (I Banerjee PhD, R Correa BS);, School of Informatics and Computing, Indiana University–Purdue University, Indianapolis, IN, USA, (J L Burns MS, S Purkayastha PhD);, Institute for Medical Engineering and Science, (L A Celi MD, M Ghassemi PhD), and Department of Electrical Engineering and Computer Science, (M Ghassemi), Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Medicine, Beth Israel Deaconess Medical Center, Boston, MA, USA, (L A Celi);, Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan, (L-C Chen BS, P-C Kuo PhD, R Wang BS);, Department of Computer Science, University of Toronto, Toronto, ON, Canada, (N Dullerud MS, L Seyyed-Kalantari PhD, H Zhang MS);, Stanford University School of Medicine, Palo Alto, CA, USA, (S-C Huang, M P Lungren MD);, Australian Institute for Machine Learning, (L Oakden-Rayner MD, L J Palmer PhD), and School of Public Health, (L J Palmer), University of Adelaide, Adelaide, SA, Australia; Florida State University College of Medicine, Tallahassee, FL, USA, (B J Price MD);, Dupage Medical Group, Hinsdale, IL, USA, (A T Pyrros MD);, Department of Computer Science, Georgia Institute of Technology, Atlanta, GA, USA, (C Okechukwu MS);, Lunenfeld-Tanenbaum Research Institute, Sinai Health, Toronto, ON, Canada, (L Seyyed-Kalantari);, Vector Institute for Artificial Intelligence, Toronto, ON, Canada, (L Seyyed-Kalantari)",California,US-CA,pub.1147806988,ur.013701506641.64,Ryan,Wang,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
5210,5210,Tallahassee,4174715.0,United States,US,grid.255986.5,Florida State University,"Department of Radiology, (J W Gichoya MD, A R Bhimireddy MS, H Trivedi MD), and Department of Computer Science, (Z Zaiman), Emory University, Atlanta, GA, USA; School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, AZ, USA, (I Banerjee PhD, R Correa BS);, School of Informatics and Computing, Indiana University–Purdue University, Indianapolis, IN, USA, (J L Burns MS, S Purkayastha PhD);, Institute for Medical Engineering and Science, (L A Celi MD, M Ghassemi PhD), and Department of Electrical Engineering and Computer Science, (M Ghassemi), Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Medicine, Beth Israel Deaconess Medical Center, Boston, MA, USA, (L A Celi);, Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan, (L-C Chen BS, P-C Kuo PhD, R Wang BS);, Department of Computer Science, University of Toronto, Toronto, ON, Canada, (N Dullerud MS, L Seyyed-Kalantari PhD, H Zhang MS);, Stanford University School of Medicine, Palo Alto, CA, USA, (S-C Huang, M P Lungren MD);, Australian Institute for Machine Learning, (L Oakden-Rayner MD, L J Palmer PhD), and School of Public Health, (L J Palmer), University of Adelaide, Adelaide, SA, Australia; Florida State University College of Medicine, Tallahassee, FL, USA, (B J Price MD);, Dupage Medical Group, Hinsdale, IL, USA, (A T Pyrros MD);, Department of Computer Science, Georgia Institute of Technology, Atlanta, GA, USA, (C Okechukwu MS);, Lunenfeld-Tanenbaum Research Institute, Sinai Health, Toronto, ON, Canada, (L Seyyed-Kalantari);, Vector Institute for Artificial Intelligence, Toronto, ON, Canada, (L Seyyed-Kalantari)",Florida,US-FL,pub.1147806988,ur.013701506641.64,Ryan,Wang,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
5211,5211,Downers Grove,4890119.0,United States,US,grid.488771.5,DuPage Medical Group,"Department of Radiology, (J W Gichoya MD, A R Bhimireddy MS, H Trivedi MD), and Department of Computer Science, (Z Zaiman), Emory University, Atlanta, GA, USA; School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, AZ, USA, (I Banerjee PhD, R Correa BS);, School of Informatics and Computing, Indiana University–Purdue University, Indianapolis, IN, USA, (J L Burns MS, S Purkayastha PhD);, Institute for Medical Engineering and Science, (L A Celi MD, M Ghassemi PhD), and Department of Electrical Engineering and Computer Science, (M Ghassemi), Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Medicine, Beth Israel Deaconess Medical Center, Boston, MA, USA, (L A Celi);, Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan, (L-C Chen BS, P-C Kuo PhD, R Wang BS);, Department of Computer Science, University of Toronto, Toronto, ON, Canada, (N Dullerud MS, L Seyyed-Kalantari PhD, H Zhang MS);, Stanford University School of Medicine, Palo Alto, CA, USA, (S-C Huang, M P Lungren MD);, Australian Institute for Machine Learning, (L Oakden-Rayner MD, L J Palmer PhD), and School of Public Health, (L J Palmer), University of Adelaide, Adelaide, SA, Australia; Florida State University College of Medicine, Tallahassee, FL, USA, (B J Price MD);, Dupage Medical Group, Hinsdale, IL, USA, (A T Pyrros MD);, Department of Computer Science, Georgia Institute of Technology, Atlanta, GA, USA, (C Okechukwu MS);, Lunenfeld-Tanenbaum Research Institute, Sinai Health, Toronto, ON, Canada, (L Seyyed-Kalantari);, Vector Institute for Artificial Intelligence, Toronto, ON, Canada, (L Seyyed-Kalantari)",Illinois,US-IL,pub.1147806988,ur.013701506641.64,Ryan,Wang,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
5212,5212,Atlanta,4180439.0,United States,US,grid.213917.f,Georgia Institute of Technology,"Department of Radiology, (J W Gichoya MD, A R Bhimireddy MS, H Trivedi MD), and Department of Computer Science, (Z Zaiman), Emory University, Atlanta, GA, USA; School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, AZ, USA, (I Banerjee PhD, R Correa BS);, School of Informatics and Computing, Indiana University–Purdue University, Indianapolis, IN, USA, (J L Burns MS, S Purkayastha PhD);, Institute for Medical Engineering and Science, (L A Celi MD, M Ghassemi PhD), and Department of Electrical Engineering and Computer Science, (M Ghassemi), Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Medicine, Beth Israel Deaconess Medical Center, Boston, MA, USA, (L A Celi);, Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan, (L-C Chen BS, P-C Kuo PhD, R Wang BS);, Department of Computer Science, University of Toronto, Toronto, ON, Canada, (N Dullerud MS, L Seyyed-Kalantari PhD, H Zhang MS);, Stanford University School of Medicine, Palo Alto, CA, USA, (S-C Huang, M P Lungren MD);, Australian Institute for Machine Learning, (L Oakden-Rayner MD, L J Palmer PhD), and School of Public Health, (L J Palmer), University of Adelaide, Adelaide, SA, Australia; Florida State University College of Medicine, Tallahassee, FL, USA, (B J Price MD);, Dupage Medical Group, Hinsdale, IL, USA, (A T Pyrros MD);, Department of Computer Science, Georgia Institute of Technology, Atlanta, GA, USA, (C Okechukwu MS);, Lunenfeld-Tanenbaum Research Institute, Sinai Health, Toronto, ON, Canada, (L Seyyed-Kalantari);, Vector Institute for Artificial Intelligence, Toronto, ON, Canada, (L Seyyed-Kalantari)",Georgia,US-GA,pub.1147806988,ur.013701506641.64,Ryan,Wang,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
5213,5213,Atlanta,4180439.0,United States,US,grid.189967.8,Emory University,"Department of Radiology, (J W Gichoya MD, A R Bhimireddy MS, H Trivedi MD), and Department of Computer Science, (Z Zaiman), Emory University, Atlanta, GA, USA; School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, AZ, USA, (I Banerjee PhD, R Correa BS);, School of Informatics and Computing, Indiana University–Purdue University, Indianapolis, IN, USA, (J L Burns MS, S Purkayastha PhD);, Institute for Medical Engineering and Science, (L A Celi MD, M Ghassemi PhD), and Department of Electrical Engineering and Computer Science, (M Ghassemi), Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Medicine, Beth Israel Deaconess Medical Center, Boston, MA, USA, (L A Celi);, Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan, (L-C Chen BS, P-C Kuo PhD, R Wang BS);, Department of Computer Science, University of Toronto, Toronto, ON, Canada, (N Dullerud MS, L Seyyed-Kalantari PhD, H Zhang MS);, Stanford University School of Medicine, Palo Alto, CA, USA, (S-C Huang, M P Lungren MD);, Australian Institute for Machine Learning, (L Oakden-Rayner MD, L J Palmer PhD), and School of Public Health, (L J Palmer), University of Adelaide, Adelaide, SA, Australia; Florida State University College of Medicine, Tallahassee, FL, USA, (B J Price MD);, Dupage Medical Group, Hinsdale, IL, USA, (A T Pyrros MD);, Department of Computer Science, Georgia Institute of Technology, Atlanta, GA, USA, (C Okechukwu MS);, Lunenfeld-Tanenbaum Research Institute, Sinai Health, Toronto, ON, Canada, (L Seyyed-Kalantari);, Vector Institute for Artificial Intelligence, Toronto, ON, Canada, (L Seyyed-Kalantari)",Georgia,US-GA,pub.1147806988,ur.014477067241.97,Zachary,Zaiman,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
5214,5214,Tempe,5317058.0,United States,US,grid.215654.1,Arizona State University,"Department of Radiology, (J W Gichoya MD, A R Bhimireddy MS, H Trivedi MD), and Department of Computer Science, (Z Zaiman), Emory University, Atlanta, GA, USA; School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, AZ, USA, (I Banerjee PhD, R Correa BS);, School of Informatics and Computing, Indiana University–Purdue University, Indianapolis, IN, USA, (J L Burns MS, S Purkayastha PhD);, Institute for Medical Engineering and Science, (L A Celi MD, M Ghassemi PhD), and Department of Electrical Engineering and Computer Science, (M Ghassemi), Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Medicine, Beth Israel Deaconess Medical Center, Boston, MA, USA, (L A Celi);, Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan, (L-C Chen BS, P-C Kuo PhD, R Wang BS);, Department of Computer Science, University of Toronto, Toronto, ON, Canada, (N Dullerud MS, L Seyyed-Kalantari PhD, H Zhang MS);, Stanford University School of Medicine, Palo Alto, CA, USA, (S-C Huang, M P Lungren MD);, Australian Institute for Machine Learning, (L Oakden-Rayner MD, L J Palmer PhD), and School of Public Health, (L J Palmer), University of Adelaide, Adelaide, SA, Australia; Florida State University College of Medicine, Tallahassee, FL, USA, (B J Price MD);, Dupage Medical Group, Hinsdale, IL, USA, (A T Pyrros MD);, Department of Computer Science, Georgia Institute of Technology, Atlanta, GA, USA, (C Okechukwu MS);, Lunenfeld-Tanenbaum Research Institute, Sinai Health, Toronto, ON, Canada, (L Seyyed-Kalantari);, Vector Institute for Artificial Intelligence, Toronto, ON, Canada, (L Seyyed-Kalantari)",Arizona,US-AZ,pub.1147806988,ur.014477067241.97,Zachary,Zaiman,2022,male,0.0,High income,4.0,Arizona State University,Not Minority,Pub 4yr,Not Minority,HSI,Not Minority
5215,5215,Boston,4930956.0,United States,US,grid.239395.7,Beth Israel Deaconess Medical Center,"Department of Radiology, (J W Gichoya MD, A R Bhimireddy MS, H Trivedi MD), and Department of Computer Science, (Z Zaiman), Emory University, Atlanta, GA, USA; School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, AZ, USA, (I Banerjee PhD, R Correa BS);, School of Informatics and Computing, Indiana University–Purdue University, Indianapolis, IN, USA, (J L Burns MS, S Purkayastha PhD);, Institute for Medical Engineering and Science, (L A Celi MD, M Ghassemi PhD), and Department of Electrical Engineering and Computer Science, (M Ghassemi), Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Medicine, Beth Israel Deaconess Medical Center, Boston, MA, USA, (L A Celi);, Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan, (L-C Chen BS, P-C Kuo PhD, R Wang BS);, Department of Computer Science, University of Toronto, Toronto, ON, Canada, (N Dullerud MS, L Seyyed-Kalantari PhD, H Zhang MS);, Stanford University School of Medicine, Palo Alto, CA, USA, (S-C Huang, M P Lungren MD);, Australian Institute for Machine Learning, (L Oakden-Rayner MD, L J Palmer PhD), and School of Public Health, (L J Palmer), University of Adelaide, Adelaide, SA, Australia; Florida State University College of Medicine, Tallahassee, FL, USA, (B J Price MD);, Dupage Medical Group, Hinsdale, IL, USA, (A T Pyrros MD);, Department of Computer Science, Georgia Institute of Technology, Atlanta, GA, USA, (C Okechukwu MS);, Lunenfeld-Tanenbaum Research Institute, Sinai Health, Toronto, ON, Canada, (L Seyyed-Kalantari);, Vector Institute for Artificial Intelligence, Toronto, ON, Canada, (L Seyyed-Kalantari)",Massachusetts,US-MA,pub.1147806988,ur.014477067241.97,Zachary,Zaiman,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
